5.189583005760579626e-01
7.290877861164154483e-01
6.789413585926188377e-01
8.340200683126345327e-01
5.652326010823476299e-01
6.471574518958356226e-01
5.179245549951554395e-01
8.204602609753576248e-01
4.722685121154033272e-01
6.012160275047950808e-01
