7.554038908036803113e-01
4.503275428021050741e-01
6.548671899845563971e-01
5.534822909241081668e-01
5.608836002070016757e-01
5.673386741214339057e-01
7.438305991508731285e-01
7.150617028749690629e-01
6.676338539675591432e-01
7.274179897386007232e-01
